ND,DC,EC,LC,CC,BC,FR
" [Anonymous], UNDANG UNDANG REPUBL",0.000153163,4.15E-12,0,0.109032915,0,0
" [Anonymous], WHAT IS OCEAN ACIDI",0.000153163,3.21E-14,0,0.102157688,0,0
" Adelabu Fm, 2019, ELECTRON J E-LEARN",0.000153163,8.38E-16,0,0.072968472,0,0
" Adi Y K, 2018, EDUKASI J PENELIT DA",0.000153163,8.35E-15,0,0.080937682,0,0
" Adil Sf, 2015, DALTON T",0.000153163,0.047788196,0,0.064861267,0,0
" Adiyoso W, 2012, DISASTER MITIGATION",0.000153163,7.64E-13,0,0.093491802,0,0
" Adiyoso W, 2013, J DISASTER RES",0.000153163,7.64E-13,0,0.093491802,0,0
" Afandi A, 2017, GAMMATH J SCI MATH E",0.000153163,9.98E-15,0,0.091907262,0,0
" Afriana J, 2017, J INOV PENDIDIK IPA",0.000306326,4.89E-19,0.006717484,0.070414029,0.006717484,0
" Agustin P U W, 2018, J PEMBELAJARAN FIS",0.000153163,2.47E-14,0,0.0964644,0,0
" Agustina T W, 2017, PROSIDING SEMINAR NA",0.000153163,6.04E-16,0,0.094693179,0,0
" Ahlem C, 2017, AM J APPL PSYCHOL",0.000153163,2.16E-15,0,0.088549225,0,0
" Ahmad I, 2015, J BIOMED OPT",0.000153163,2.15E-05,0,0.072611408,0,0
" Ahmad I, 2016, J BIOPHOTONICS",0.000153163,2.15E-05,0,0.072611408,0,0
" Ahmad I, 2017, J BIOMED OPT",0.000153163,2.15E-05,0,0.072611408,0,0
" Ahmad I, 2017, PLOS ONE",0.000153163,2.15E-05,0,0.072611408,0,0
" Ahmad Ss, 2016, PROC 7 INDIA INT C P",0.000153163,2.16E-15,0,0.088549225,0,0
" Ahmetoglu G, 2013, META TECHNICAL MANU",0.000153163,2.79E-12,0,0.068784964,0,0
" Ahvan Yr, 2016, ED RES REV",0.000153163,1.24E-14,0,0.098356457,0,0
" Ailing Q, 2017, CHINA ED TECHNOLOGY",0.000153163,5.77E-16,0,0.087867573,0,0
" Aina J K, 2018, PHYS LEARNING APPL M",0.000153163,1.24E-14,0,0.098356457,0,0
" Ainsworth S, 2006, LEARN INSTR",0.000306326,2.32E-13,0.005997974,0.104062734,0.006300259,0
" Ainsworth S, 2008, MODEL MODEL SCI EDUC",0.000153163,2.75E-14,0,0.092067969,0,0
" Airey J, 2009, THESIS ACTA U UPSAL",0.000153163,3.81E-12,0,0.112933077,0,0
" Aisyah A, 2018, P REG C SCI TECHN SO",0.000153163,4.59E-15,0,0.083942967,0,0
" Akadiri Po, 2012, BUILDINGS",0.000153163,3.91E-12,0,0.078804118,0,0
" Akaygun S, 2018, ACS SYM SER",0.000153163,2.91E-13,0,0.099857761,0,0
" Akcayir M, 2016, COMPUT HUM BEHAV",0.000153163,1.60E-15,0,0.080085863,0,0
" Akerson Vl, 2011, J SCI EDUC TECHNOL",0.000153163,3.38E-12,0,0.108916507,0,0
" Akin F, 2015, PROCD SOC BEHV",0.000153163,6.99E-18,0,0.081266103,0,0
" Akkaya A, 2011, PROCD SOC BEHV",0.000153163,1.06E-14,0,0.072471168,0,0
" Akpinar Y, 2006, EDUC TECHNOL SOC",0.000153163,1.06E-14,0,0.072471168,0,0
" Aktamis H, 2008, ASIA PACIFIC FORUM S",0.000153163,4.07E-14,0,0.097647428,0,0
" Aktumen M, 2013, ANTHROPOLOGIST",0.000153163,1.06E-14,0,0.072471168,0,0
" Akturk Aa, 2017, AHI EVRAN U KIR EHI",0.000153163,5.77E-16,0,0.087867573,0,0
" Akyuz D, 2018, COMPUT EDUC",0.000153163,1.03E-14,0,0.081314685,0,0
" Akyuz Hi, 2009, PROCD SOC BEHV",0.000153163,8.46E-18,0,0.08160332,0,0
" Al Ayyubi Ii, 2018, JURNAL PEMBELAJARAN",0.000153163,9.23E-15,0,0.073813212,0,0
" Al Krad K, 2021, EFFECTIVE EFFICIEN",0.000153163,5.88E-11,0,0.114751217,0,0
" Al Mamun M A, 2018, THESIS U QUEENSLAND",0.000153163,5.88E-11,0,0.114751217,0,0
" Al Mamun Ma, 2020, COMPUT EDUC",0.000153163,5.88E-11,0,0.114751217,0,0
" Al Mamun Ma, 2022, COMPUT EDUC",0.000153163,5.88E-11,0,0.114751217,0,0
" Al Wadani F, 2014, J OPHTHALMOL",0.000153163,9.23E-15,0,0.073813212,0,0
" Alaimo Ls, 2020, SUSTAINABILITY-BASEL",0.000153163,9.07E-12,0,0.068940394,0,0
" Alalwan Aa, 2020, INT J INFORM MANAGE",0.000153163,1.79E-11,0,0.068975353,0,0
" Alan Rn, 2016, ADV INTELL SYST",0.000153163,5.12E-20,0,0.066164027,0,0
" Al-Busaidi Ka, 2013, BEHAV INFORM TECHNOL",0.000153163,8.46E-18,0,0.08160332,0,0
" Alexander De, 2016, DISASTER PREV MANAG",0.000153163,7.64E-13,0,0.093491802,0,0
" Alexander N N, 2019, UNDERGRADUATE MATH P",0.000153163,1.18E-16,0,0.083014406,0,0
" Alexandru A, 2013, STUD INFORM CONTROL",0.000153163,3.82E-16,0,0.086051692,0,0
" Al-Fadhli S, 2009, ASSESS EVAL HIGH EDU",0.000306326,1.59E-16,0.004467483,0.083255761,0.004212055,0
" Alfatih Sa, 2021, INDONESIAN J MULTIDI",0.000153163,9.23E-15,0,0.073813212,0,0
" Alfika Za, 2019, J PENDIDIKAN FISIKA",0.000153163,3.61E-14,0,0.100124216,0,0
" Alfonso V C, 2005, CONT INTELLECTUAL A",0.000153163,9.43E-13,0,0.108097816,0,0
" Alhabeeb A, 2018, COMPUT EDUC",0.000153163,8.46E-18,0,0.08160332,0,0
" Ali A Z A R, 2010, J TURKISH SCI ED",0.000153163,2.16E-17,0,0.080693602,0,0
" Ali Nasreen H, 2021, BIOTECHNOLOGY REPORTS",0.000153163,0.047788196,0,0.064861267,0,0
" Ali, 2013, EFFECT E CONTENT BAS",0.000153163,1.24E-14,0,0.098356457,0,0
" Alier Mf, 2010, INT J KNOWL LEARN",0.000153163,8.46E-18,0,0.08160332,0,0
" Alkadrie Rp, 2015, SENIOR HIGH SCH J ED",0.000153163,1.41E-13,0,0.097700031,0,0
" Alkan F, 2011, PROCD SOC BEHV",0.000153163,1.21E-19,0,0.069360784,0,0
" Alkhateeb Ma, 2019, INT ELECT J MATH ED",0.000153163,1.06E-14,0,0.072471168,0,0
" Allagui B, 2021, EDUC INF TECHNOL",0.000153163,4.08E-17,0,0.080340113,0,0
" Allam Z, CITIES DIGITAL REVO",0.000153163,3.17E-14,0,0.098350531,0,0
" Allen M, 2016, THEOR PRACT",0.000153163,3.17E-14,0,0.098350531,0,0
" Allred Zdr, 2019, CHEM EDUC RES PRACT",0.000153163,2.91E-13,0,0.099857761,0,0
" Allred Zdr, 2021, BIOCHEM MOL BIOL EDU",0.000153163,3.21E-14,0,0.102157688,0,0
" Ally Mohamed, 2014, RUSC-UNIV KNOWL SOC",0.000153163,1.60E-15,0,0.080085863,0,0
" Almarzoug Mha, 2020, ENVIRON TOXICOL",0.000153163,0.047788196,0,0.064861267,0,0
" Alneyadi S S, 2019, EURASIA J MATH SCI T",0.000153163,5.46E-16,0,0.091023157,0,0
" Alnoor A M, 2011, J SOCIAL SCI",0.000153163,8.35E-15,0,0.080937682,0,0
" Alonso Eb, 2018, GLOB FOOD SECUR-AGR",0.000153163,5.71E-14,0,0.090921751,0,0
" Alonso-Bello E, 2020, J NEW APPROACHES EDU",0.000153163,2.39E-13,0,0.094334716,0,0
" Alpha A, 2018, NJAS WAGENINGEN J L",0.000153163,5.71E-14,0,0.090921751,0,0
" Al-Rababaha Y, 2020, INT J ACAD RES BUSIN",0.000153163,1.46E-14,0,0.094621817,0,0
" Al-Radadi Ns, 2019, ARAB J CHEM",0.000153163,0.047788196,0,0.064861267,0,0
" Alrahlah A, 2016, SAUDI DENT J",0.000153163,6.99E-18,0,0.081266103,0,0
" Alrwaished N, 2017, EURASIA J MATH SCI T",0.000153163,1.03E-14,0,0.081314685,0,0
" Alsaadat K, 2017, INT J ELECT COMPUTER",0.000153163,3.90E-12,0,0.108438938,0,0
" Alsalhi Nr, 2019, HELIYON",0.000153163,8.46E-18,0,0.08160332,0,0
" Alsharif Mh, 2018, T EMERG TELECOMMUN T",0.000153163,9.07E-12,0,0.068940394,0,0
" Alshatwi Aa, 2015, J MATER SCI-MATER M",0.000153163,0.047788196,0,0.064861267,0,0
" Alwali Ak, 2011, INTED2011: 5TH INTERNATIONAL TECHNOLOGY",0.000153163,4.08E-17,0,0.080340113,0,0
" Alwis Wa M, 2002, ONE DAY ONE PROBLEM",0.000153163,2.54E-16,0,0.093558788,0,0
" Amalia E, 2017, INT J ADV RES INNOV",0.000153163,9.23E-15,0,0.073813212,0,0
" Amanati A Y, 2019, JPPS JURNAL PENELITI JPPS JURNAL PENELITI",0.000153163,1.80E-21,0,0.060947491,0,0
" Ambarwati R, 2015, P 5 ANN BAS SCI IN",0.000153163,2.89E-16,0,0.077050167,0,0
" Ambrose Sa, 2010, LEARNING WORKS 7 RE",0.000153163,7.64E-13,0,0.093491802,0,0
" Ambusaidi A, 2018, J TURKISH SCI ED",0.000153163,1.26E-14,0,0.092349255,0,0
" Amelia N, 2019, INDONESIAN J SCI TEC",0.000153163,9.23E-15,0,0.073813212,0,0
" Amelia R, 2017, ADV SOC SCI EDUC HUM",0.000153163,8.90E-16,0,0.096675798,0,0
" American Association For The Advancement Of Science, 2011, VIS CHANG UND BIOL ",0.000153163,3.21E-14,0,0.102157688,0,0
" American Association For The Advancement Of Science, 2020, AAAS PROJ 2061 SCI ",0.000153163,4.10E-18,0,0.074248024,0,0
" American Association Of Colleges Of Teacher Education And The Partnership For 21St Century Skills-P21, 2010, 21 CENTURY KNOWLEDG",0.000153163,3.18E-16,0,0.085198283,0,0
" American Cancer Society, 2019, COL CANC PRE",0.000153163,3.26E-07,0,0.071696041,0,0
" Aminudin A H, 2019, J ED GIFT YOUNG SCI",0.000153163,3.10E-17,0,0.081736126,0,0
" Amir M F, 2015, J MATH EDUCATOR NUSA",0.000153163,9.98E-15,0,0.091907262,0,0
" Amir Z M Z, 2013, UIN SULTAN SYARIF KA",0.000153163,1.16E-16,0,0.079972073,0,0
" Amirudin N, 2019, RESOUR CONSERV RECY",0.000306326,3.96E-12,0.142492094,0.092216212,0.142492094,0
" Amulia Marques Ma, 8,  ICCSBS ANN INT C ",0.000153163,1.79E-11,0,0.068975353,0,0
" An J, 2020, J CHEM EDUC",0.000153163,4.34E-14,0,0.093091894,0,0
" Anam R S, 2019, LKOGRETIM ONLINE",0.000153163,3.88E-14,0,0.101254633,0,0
" Anantanukulwong R, 2020, J PHYS C SERIES",0.000153163,2.39E-13,0,0.094334716,0,0
" Anastas Pt, 2007, GREEN CHEM LETT REV",0.000153163,1.29E-14,0,0.094195894,0,0
" Ancsin G, 2013, ELECT J MATH TECHNOL",0.000153163,1.06E-14,0,0.072471168,0,0
" Anderson Lw, 2001, TAXONOMY LEARNING T",0.000765814,1.41E-11,0.082641786,0.122640269,0.084921939,0
" Anderson Tr, 2016, ENDEAVOUR",0.000153163,3.82E-16,0,0.086051692,0,0
" Andersson B, 1986, SCI EDUC",0.000153163,2.91E-13,0,0.099857761,0,0
" Andika L, 2019, J INOV PENDIDIK FIS",0.000153163,3.61E-12,0,0.109178776,0,0
" Andiyana M A, 2018, JPMI JURNAL PEMBELAJ",0.000153163,1.18E-16,0,0.083014406,0,0
" Andreasen T, 2014, PROCEEDINGS IWBBIO 2014: INTERNATIONAL WORK-CONFERENCE ON BIOINFORMATICS AND BIOMEDICAL ENGINEERING",0.000153163,4.34E-14,0,0.093091894,0,0
" Andrews-Todd J, 2019, ETS RES REPORT SERI",0.000153163,3.92E-16,0,0.090021647,0,0
" Andrews-Todd J, 2020, COMPUT HUM BEHAV",0.000153163,9.94E-18,0,0.076370612,0,0
" Andriani Ey, PEND SAS LANGUAGE IN",0.000153163,2.60E-14,0,0.093113136,0,0
" Andriani N, 2020, J PHYS C SER",0.000153163,3.26E-14,0,0.094187741,0,0
" Andriani Y, 2021, J PHYS CONF SER",0.000153163,3.21E-14,0,0.102157688,0,0
" Andrich D, 1988, RASCH MODELS MEASUR",0.000153163,5.37E-15,0,0.09350787,0,0
" Andromeda Sllizar, 2018, JURNAL EKSAKTA PENDI",0.000153163,2.31E-15,0,0.082659172,0,0
" Ang Wl, 2021, J ENG SCI TECHNOL",0.000153163,9.23E-15,0,0.073813212,0,0
" Angela L, 2020, INDONESIAN J SCI MAT",0.000153163,1.92E-15,0,0.095090372,0,0
" Angelina V, 2017, WASTE MANAG",0.000153163,3.91E-12,0,0.078804118,0,0
" Angell C, 2007, MULTIPLE REPRESENTA",0.000153163,4.01E-18,0,0.062687828,0,0
" Anggareni N W, 2013, J PENDIDIK PEMBELAJA",0.000153163,3.61E-12,0,0.109178776,0,0
" Anggaryani M, 2021, J PHYS CONF SER",0.000153163,8.22E-15,0,0.05450872,0,0
" Anggela M, 2013, STUDENTS SMA PILLAR",0.000153163,1.80E-21,0,0.060947491,0,0
" Anggo M, 2011, MATEMATIKA EDUMATICA",0.000153163,6.14E-21,0,0.061747543,0,0
" Anggraeni L, 2012, FIS",0.000153163,6.39E-15,0,0.083374836,0,0
" Anggraini Fi, 2017, PROS SEMIN NAS PENDI",0.000153163,3.61E-14,0,0.100124216,0,0
" Anggraini Np, 2019, J PHYS CONF SER",0.000153163,4.98E-16,0,0.090118566,0,0
" Angraini G, 2014, PROS MATH SCI FOR 20",0.000153163,4.15E-12,0,0.109032915,0,0
" Anic Id, 2019, ELECTRON COMMER R A",0.000153163,3.43E-12,0,0.068954956,0,0
" Anil O, 2018, EDUC SCI-THEOR PRACT",0.000153163,8.38E-16,0,0.072968472,0,0
" Anisa A, 2017, J INOV PENDIDIK IPA",0.000306326,3.63E-12,0.006625102,0.111239841,0.006320819,0
" Anjarsari P, 2018, J SCI ED RES",0.000153163,4.10E-18,0,0.074248024,0,0
" Anonson J, 2013, OPEN J NURSING",0.000153163,2.79E-17,0,0.072991313,0,0
" Anri Y, JPFT JURNAL PENDIDIK",0.000153163,5.06E-21,0,0.065666268,0,0
" Antonelli Mr, 2010, OPT EXPRESS",0.000153163,3.26E-07,0,0.071696041,0,0
" Anton-Sancho A, 2021, APPL SCI-BASEL",0.000153163,1.06E-14,0,0.072471168,0,0
" Anwar S, 2014, PENGOLAHAN BAHAN AJ",0.000153163,2.60E-14,0,0.093113136,0,0
" Anwar S, 2016, OPT SPECTROSC+",0.000153163,2.15E-05,0,0.072611408,0,0
" Anwarudin M, 2019, IOP C SER EARTH ENV",0.000153163,1.42E-15,0,0.085045134,0,0
" Anwarudin M, 2020, J PHYS C SERIES",0.000153163,1.42E-15,0,0.085045134,0,0
" Anyolo E O, 2018, J TEACHER ED SUSTAIN",0.000153163,1.60E-16,0,0.08312644,0,0
" Apaydin G, 2016, IEEE ANTENN PROPAG M",0.000153163,1.02E-16,0,0.079242169,0,0
" April Ka, 2012, REV EUR STUD",0.000153163,3.63E-18,0,0.067242036,0,0
" Apriliana M R, 2018, JRPK JURNAL RISET PE",0.000153163,4.11E-16,0,0.089675443,0,0
" Aprita Y, 2014, JURNAL PENDIDIKAN AK",0.000153163,1.46E-14,0,0.094621817,0,0
" Aqeel T J, 2018, IJCET",0.000153163,2.16E-15,0,0.088549225,0,0
" Aqib Ma, 2018, J PHYS CONF SER",0.000153163,1.03E-14,0,0.081314685,0,0
" Aragoneses A, 2020, PHYS TEACH",0.000153163,2.79E-17,0,0.072991313,0,0
" Araujo M, 2007, BRIT J SOCIOL EDUC",0.000153163,2.79E-17,0,0.072991313,0,0
" Arcavi A, 2005, LEARN MATH",0.000153163,2.99E-18,0,0.06816592,0,0
" Archibald T, 2012, EER",0.000153163,1.33E-13,0,0.094122565,0,0
" Ardac D, 2004, J RES SCI TEACH",0.000153163,7.92E-13,0,0.106806917,0,0
" Ardac D, 2005, INT J SCI EDUC",0.000153163,1.21E-19,0,0.069360784,0,0
" Ardeniyansah, 2018, J PHYS C SERIES",0.000153163,6.14E-21,0,0.061747543,0,0
" Ardiansyah M F, 2018, KRIAN J KAJIAN MORAL",0.000153163,9.72E-15,0,0.091641519,0,0
" Arditama Ay, 2018, J PRIM ED",0.000153163,2.60E-14,0,0.093113136,0,0
" Areesophonpichet S, 2013, AS C ED 2013 OFF C P",0.000153163,1.68E-13,0,0.098758149,0,0
" Arends I R, 2012, LEARNING TEACH",0.000153163,6.99E-18,0,0.081266103,0,0
" Arends R I, 2013, LEARN TEAC",0.000153163,2.22E-18,0,0.07621905,0,0
" Arends R, 2012, LEARNING TEAC",0.000459488,4.30E-13,0.005206931,0.10085111,0.00521266,0
" Arias H, 2014, J CHIL CHEM SOC",0.000153163,2.12E-16,0,0.082713625,0,0
" Aridanto D, 2016, UNNES SCI ED J",0.000153163,3.61E-12,0,0.109178776,0,0
" Arief Mk, 2015, J PENDIDIK FIS INDON",0.000153163,4.15E-12,0,0.109032915,0,0
" Arifin L, 2017, JURNAL PENELITIAN FI",0.000153163,4.16E-16,0,0.081517736,0,0
" Arifin S, 2016, ISTINBATH",0.000153163,2.10E-14,0,0.09264804,0,0
" Arifin, 2014, PRIMA EDUKASIA",0.000153163,8.90E-16,0,0.096675798,0,0
" Arifullah Halim A, 2020, J PHY C SERIES",0.000153163,1.26E-14,0,0.092349255,0,0
" Arifullah Halim A, 2020, J PHYS C SER",0.000153163,9.43E-13,0,0.108097816,0,0
" Arik S, 2020, INT ELECT J ENV ED",0.000153163,4.86E-15,0,0.084709698,0,0
" Arikawa H, 2010, DENT MATER J",0.000153163,2.15E-05,0,0.072611408,0,0
" Arikunto S, 2012, DASAR DASAR EVALUASI",0.000153163,7.35E-13,0,0.094233961,0,0
" Arikunto S, 2015, PROSEDUR PENELITIA",0.000153163,3.61E-12,0,0.109178776,0,0
" Arikunto S, 2019, PROSEDUR PENELITIA",0.000153163,1.56E-13,0,0.107280764,0,0
" Arikunto Suharismi, 1998, PROSEDUR PENELITIA",0.000153163,4.81E-15,0,0.083960238,0,0
" Arikunto, 2003, RES PROCEDURE PRACT",0.000153163,2.22E-18,0,0.07621905,0,0
" Arini Md, 2019, J PHYS CONF SER",0.000153163,5.37E-15,0,0.09350787,0,0
" Arini W, 2018, BERK FIS INDONES J I",0.000153163,4.08E-17,0,0.080340113,0,0
" Arini W, 2018, PEMB DAN APLIKASINYA",0.000153163,2.54E-16,0,0.093558788,0,0
" Ariska M, 2018, JURNAL PENELITIAN FI",0.000153163,2.20E-13,0,0.099160123,0,0
" Arisoy B, 2021, EURASIAN J EDUC RES",0.000153163,4.08E-17,0,0.080340113,0,0
" Ariyani F, 2018, J ILMIAH PENDIDIKAN",0.000153163,1.02E-16,0,0.079242169,0,0
" Arksey H, 2005, INT J SOC RES METHOD",0.000153163,4.34E-14,0,0.093091894,0,0
" Armada In, 2013, MIMBAR PGSD UNDIKSHA",0.000153163,5.06E-21,0,0.065666268,0,0
" Armah R B, 2017, HIGHER ED RES",0.000153163,3.64E-16,0,0.081351159,0,0
" Armansyah Lubis H, 2020, J ED DEV",0.000153163,4.81E-15,0,0.083960238,0,0
" Armstrong, 2011, J COLL SCI TEACH",0.000153163,1.56E-16,0,0.08614934,0,0
" Aroui S, 2015, MOL PHARMACEUT",0.000153163,0.047788196,0,0.064861267,0,0
" Arslan S, 2016, STUD PSYCHOL",0.000153163,1.54E-13,0,0.096083943,0,0
" Arsyad A, 2017, LEARNING MEDI",0.000153163,1.80E-21,0,0.060947491,0,0
" Arsyah Ui, 2019, INJOURNAL PHYS C SER",0.000153163,1.41E-14,0,0.102895056,0,0
" Art-In S, 2012, PROCD SOC BEHV",0.000153163,1.68E-13,0,0.098758149,0,0
" Arum D R, 2014, CHEM ED",0.000153163,6.39E-15,0,0.083374836,0,0
" Arviana R, 2018, ADV SCI LETT",0.000153163,4.08E-17,0,0.080340113,0,0
" Arvianto I R, 2018, JURNAL ILMIAH PENDID",0.000153163,1.53E-16,0,0.088009705,0,0
" Arwood E L, 2011, LANGUAGE FUNCTION I",0.000153163,1.50E-13,0,0.100099655,0,0
" Aryani A K, 2016, PROS SEMN PEND IPA P",0.000153163,4.15E-12,0,0.109032915,0,0
" Arzda Vib, 2016, BIOMED OPT EXPRESS",0.000153163,2.15E-05,0,0.072611408,0,0
" Asafova Ev, 2015, PROCD SOC BEHV",0.000153163,5.71E-14,0,0.090921751,0,0
" Asari A R, 2017, J MATH ED",0.000306326,1.66E-13,0.002768893,0.108869287,0.003654752,0
" Asari A R, 2019, J MATH ED",0.000153163,1.54E-13,0,0.096083943,0,0
" Asari A R, 2019, MENGEMBANGKAN HOT",0.000153163,1.57E-16,0,0.085401107,0,0
" Asgharheidari F, 2015, J LANGUAGE TEACHING",0.000153163,2.46E-14,0,0.091073944,0,0
" Asharani Pv, 2010, NANOMEDICINE-UK",0.000153163,0.047788196,0,0.064861267,0,0
" Ashgar A, 2012, INTERDIS J PROBL-BAS",0.000153163,5.87E-16,0,0.099024768,0,0
" Ashida R, 2018, P 2018 INT C ELECT I",0.000153163,4.34E-14,0,0.093091894,0,0
" Ashikbayeva Z, 2019, NANOMATERIALS-BASEL",0.000153163,0.047788196,0,0.064861267,0,0
" Ashraf Ma, 2021, J RETAIL CONSUM SERV",0.000153163,2.79E-12,0,0.068784964,0,0
" Asiasi M F, 2018, PROSIDING FKIP U JEM",0.000153163,1.42E-15,0,0.085045134,0,0
" Asiri Y, 2018, DIGITAL MOBILE BASED",0.000153163,3.62E-18,0,0.075569754,0,0
" Asis M, 2015, JURNAL DAYA MATEMATI",0.000306326,3.57E-17,0.008237851,0.081082424,0.008237851,0
" Askew, 2012, TRANSFORMING PRIMAR",0.000153163,2.72E-17,0,0.075204165,0,0
" Asmawati, 2013, J ED",0.000153163,7.31E-17,0,0.083618294,0,0
" Asmi A R, 2018, JURNAL PENDIDIKAN IL",0.000153163,2.31E-15,0,0.082659172,0,0
" Asociacin Mdica Mundial, 2017, DECL HELS AMMPRINCI",0.000153163,2.39E-13,0,0.094334716,0,0
" Asoodeh Mh, 2012, PROCD SOC BEHV",0.000153163,2.72E-14,0,0.106278385,0,0
" Asosiasi Penyelenggara Jasa Internet Indonesia, 2021, LAP SURV INT APJII ",0.000153163,8.22E-15,0,0.05450872,0,0
" Assaraf Obz, 2005, J RES SCI TEACH",0.000306326,1.31E-14,0.00208981,0.102362699,0.001820919,0
" Assegaff A, 2016, JURNAL PENDIDIKAN MA",0.000153163,1.86E-15,0,0.082623606,0,0
" Assessment I S, 2006, GREEN 1",0.000153163,4.16E-16,0,0.081517736,0,0
" Astika I K U, 2013, JURNAL PENDIDIKAN DA",0.000153163,1.86E-15,0,0.082623606,0,0
" Astriani A, 2017, J PEND MATEMATIKA DA",0.000153163,3.53E-17,0,0.081028085,0,0
" Astuti Ap, 2020, AIP CONF PROC",0.000153163,4.34E-14,0,0.093091894,0,0
" Astuti Iad, 2019, J PHYS CONF SER",0.000153163,1.02E-16,0,0.079242169,0,0
" Astuti R, 2015, BIOEDUKASI JURNAL PE",0.000153163,4.83E-19,0,0.070380631,0,0
" Astuti W Y, 2015, THESIS U PENDIDIKA",0.000153163,4.83E-19,0,0.070380631,0,0
" Astutik S, 2018, INT J INSTR",0.000153163,5.38E-15,0,0.083999125,0,0
" Astutik S, 2018, JURNAL PENELITIANFIS",0.000459488,4.30E-13,0.007946124,0.100879158,0.007951853,0
" Astutik S, 2019, J PHYS CONF SER",0.000153163,5.38E-15,0,0.083999125,0,0
" Asyhari A, 2017, JURNAL PENDIDIKAN SA",0.000153163,4.15E-12,0,0.109032915,0,0
" Asysyifa D S J, 2019, INT J ED RES REV",0.000306326,2.74E-14,0.042838392,0.109777217,0.04177242,0
" Atalay N, 2019, INT ELECT J ELEMENTA",0.000153163,4.11E-16,0,0.089675443,0,0
" Atanasova G, 2019, APPL SURF SCI",0.000153163,1.19E-06,0,0.051584511,0,0
" Atasoy S, 2011, ENER EDUC SCI TECH-B",0.000153163,5.38E-15,0,0.083999125,0,0
" Athinarayanan J, 2016, PROCESS BIOCHEM",0.000153163,0.047788196,0,0.064861267,0,0
" Atikah A, 2018, J SCI LEARN",0.000306326,3.92E-14,0.012831671,0.102320989,0.012232022,0
" Atikurrahman M, 2019, J PHYS CONF SER",0.000153163,7.31E-17,0,0.083618294,0,0
" Atkinson Ab, 2001, J ECON LIT",0.000153163,1.50E-16,0,0.083179392,0,0
" Atkinson Rk, 2003, J EDUC PSYCHOL",0.000153163,2.72E-17,0,0.075204165,0,0
