ND,DC,EC,LC,CC,BC,FR
"Clemente-Suarez Vj21, 2018, J MED SYST",0.002919980119284294,6.230733126468263e-07,0.015044306188908452,0.11166223837834463,0.014789336400374936,0
"Belinchon-Demiguel P1, 2019, J MED SYST",0.003292743538767395,1.5429089923352426e-08,0.004397052447578554,0.0938285134686121,0.0043954592506300835,0
"Wetzl M1, 2019, J MED SYST",0.001056163021868787,1.109331242302078e-07,0.00198714516257534,0.10068873194502656,0.00198714516257534,0
"Nogueira Dm1, 2019, J MED SYST",0.0018016898608349899,5.911568410081411e-07,0.0034762070633051643,0.11173665248207257,0.0034762070633051643,0
"Carrion J1, 2018, J MED SYST",0.003354870775347912,0.00011210973017137973,0.008177708975043024,0.12749609891720198,0.007864962411947174,0
"Oung Qw1, 2018, J MED SYST",0.005342942345924453,1.0045443193031063e-05,0.01947431511714342,0.14917930989740216,0.018572222907493535,0
"Goshvarpour A1, 2018, J MED SYST",0.0022365805168986083,0.0004597688926564086,0.01604448518604199,0.14936758196379024,0.014236097425304005,0
"Mahajan R1, 2018, J MED SYST",0.0022365805168986083,4.5698905942634545e-07,0.014560812712262804,0.11040916418012828,0.01430684674840225,0
"Maniruzzaman M1, 2018, J MED SYST",0.0024850894632206756,9.060520268110741e-07,0.010942572474463386,0.134078584577964,0.010471822902288291,0
"Iqbal T1, 2018, J MED SYST",0.0026093439363817097,2.1444474525195733e-06,0.005711086288091001,0.13775750365875578,0.005561431952427347,0
"Tuwatananurak Jp1, 2019, J MED SYST",0.001180417495029821,4.857528937014054e-08,0.019481270740256948,0.1290767515898028,0.020781495090975183,0
"Zhang L1, 2019, J MED SYST",0.0022365805168986083,2.198153735654569e-06,0.005074237515200191,0.14002975284261443,0.005477586022974525,0
"Khasha R1, 2019, J MED SYST",0.0024229622266401588,0.0003330327701865469,0.005429899627134101,0.132576662356168,0.0054979444471184545,0
"Tian Hb1, 2019, J MED SYST",0.0005591451292246521,0.00017040263483297395,0.0006913751312240552,0.1308713645713914,0.0006908806784469095,0
"Moreira Mwl1, 2018, J MED SYST",0.002360834990059642,3.6643010197019203e-06,0.006729035165652785,0.13415010209609535,0.006703984470817974,0
"Karnan H1, 2019, J MED SYST",0.001677435387673956,2.5297362875297566e-06,0.003972242774890599,0.12392882715716695,0.0037030645251291605,0
"Ucar M1, 2019, J MED SYST",0.0018638170974155067,1.9459944470064358e-07,0.003600245374599251,0.12088894229685986,0.003600245374599251,0
"Blaya F21, 2018, J MED SYST",0.0019880715705765406,4.565302114981526e-09,0.02315755022636876,0.12294812743952276,0.023777728040571607,0
"Liu H21, 2019, J MED SYST",0.002360834990059642,0.0006638727274360515,0.00531764252464973,0.12752438222454623,0.0057537201035119745,0
"Chebouba L1, 2018, J MED SYST",0.0015531809145129223,1.2199755964697244e-06,0.010911880847633875,0.13810737299115378,0.009240415365716449,0
"Han Wh1, 2019, J MED SYST",0.0009319085487077533,4.3366604825096877e-07,0.002006728204708328,0.11753795374717949,0.0018299107197840298,0
"Mustafa Ab1, 2019, J MED SYST",0.0019880715705765406,1.0318745500414127e-06,0.00404556474490218,0.12480905672081573,0.003886412142553571,0
"Dhevi Bl1, 2018, J MED SYST",0.0013667992047713717,3.300221769956365e-09,0.005147394336825774,0.1195439860373575,0.00491967300892818,0
"Yu K1, 2018, J MED SYST",0.0004970178926441351,2.8092956473711558e-06,0.0006364492052666497,0.1250922882034304,0.0006306415632669704,0
"Ay B1, 2019, J MED SYST",0.002982107355864811,1.971353502023447e-06,0.024083066766937267,0.14750057273768613,0.02253148746729558,0
"Liu H31, 2019, J MED SYST",0.002174453280318091,6.271150568720144e-07,0.0073100205567334445,0.13114647242387947,0.006516968807423716,0
"Liu Xx1, 2019, J MED SYST",0.0019259443339960237,3.307286980897605e-07,0.0032745040388998405,0.11429301787248546,0.0032025797633901142,0
"Hernandez-Capistran J1, 2018, J MED SYST",0.0013046719681908548,8.290922582492517e-10,0.0024836226505521083,0.1052968998384174,0.0024836226505521083,0
"Zapata Bc1, 2018, J MED SYST",0.002982107355864811,2.088508006899897e-06,0.006581755896390732,0.12030524765869664,0.006300325349094229,0
"Sudha S1, 2018, J MED SYST",0.002982107355864811,2.869962279354189e-06,0.020199872881199853,0.14496068877941587,0.018995906320014636,0
"Jahangiri A21, 2019, J MED SYST",0.004100397614314115,6.186039979305773e-10,0.010838193408219485,0.09141558994746557,0.010557926105423127,0
"Bi L1, 2019, J MED SYST",0.0018016898608349899,9.214178975518136e-07,0.01382392201579183,0.13611724213748722,0.013223354308896134,0
"Rathika N1, 2019, J MED SYST",0.0018016898608349899,3.800506407399258e-09,0.004460057729849443,0.1155135170048011,0.00424127804213455,0
"Park Mj1, 2018, J MED SYST",0.002360834990059642,1.265402727622206e-09,0.017210766775311973,0.11004833758366778,0.017117052632598773,0
"Qiao H1, 2019, J MED SYST",0.001677435387673956,8.345094386486847e-05,0.0042098416205160385,0.12486327564405898,0.004250374574472105,0
"Stojanova A1, 2019, J MED SYST",0.0061505964214711726,0.000796054197067384,0.050593293411164496,0.16019267707680213,0.04356916116219953,0
"Geetha R1, 2019, J MED SYST",0.0022365805168986083,9.017163160124782e-06,0.016896009363935482,0.1400931285086383,0.01598976868809307,0
"Suzuki T1, 2019, J MED SYST",0.002174453280318091,0.002958522062546553,0.004569941823179472,0.14242357209220016,0.004242070646633732,0
"Firdaus A1, 2018, J MED SYST",0.0055293240556660034,1.2411918606462529e-06,0.011535760395825156,0.12863319241434976,0.011210087934100627,0
"Wagner Ak1, 2019, J MED SYST",0.0018016898608349899,5.824294873362179e-07,0.003125083774478376,0.12257361956182368,0.003112290559121956,0
"Meenakshi S1, 2019, J MED SYST",0.001677435387673956,9.348559781867412e-07,0.003179694895293387,0.12214945398526253,0.0031436909417373623,0
"Hemanth Dj1, 2018, J MED SYST",0.0020501988071570574,1.2967475206468383e-07,0.004706602222177931,0.12827031119257282,0.004580543713718648,0
"Natarajan A1, 2019, J MED SYST",0.0022365805168986083,4.439633768278156e-06,0.008307212894390079,0.14306919692458114,0.007831407931456098,0
"Fujita K1, 2019, J MED SYST",0.0009319085487077533,2.2964519044600757e-07,0.001738860098186896,0.10682453194581787,0.001738860098186896,0
"Kadan Ab1, 2019, J MED SYST",0.0014910536779324055,2.2136682850094425e-08,0.002547133902355712,0.12377634745964734,0.0025097387158772946,0
"Hussein Af1, 2018, J MED SYST",0.004535288270377733,0.00048426224402324807,0.024407411239819963,0.14926784935965798,0.02409818711340499,0
"Kaur P1, 2019, J MED SYST",0.006274850894632206,0.0007984139163109001,0.05455587017220984,0.16240376951095237,0.05424570406812882,0
"Peleg M1, 2018, J MED SYST",0.002174453280318091,0.001486975419624013,0.019889608938198623,0.13794640178946377,0.019570153901498872,0
"Wang Sh21, 2018, J MED SYST",0.0019880715705765406,1.9567794757996968e-06,0.008570790843239636,0.13712143800315202,0.008544023272837709,0
"Komorowski D1, 2018, J MED SYST",0.002982107355864811,0.0004671291939132378,0.057344286990563965,0.14054573237284435,0.061631023807092615,0
"Del Rio Ng1, 2019, J MED SYST",0.0024850894632206756,4.272186993618498e-09,0.004840203883872904,0.11149362388911593,0.004840203883872904,0
"Sujitha V1, 2019, J MED SYST",0.0014910536779324055,4.036109749957336e-09,0.0027572830279940144,0.10778739846381528,0.0027436850992546414,0
"Sundarasekar R1, 2018, J MED SYST",0.0031063618290258447,4.498581017797438e-06,0.03410000308331955,0.15413047849776407,0.030501800918998772,0
"Wang H1, 2018, J MED SYST",0.0024850894632206756,0.0001813608804172177,0.011929281333349894,0.13577966173183179,0.011802861533849044,0
"Kanakubo T1, 2019, J MED SYST",0.0036655069582504965,1.2984973393389356e-12,0.009790534518888533,0.08081092072034983,0.009790534518888533,0
"Vijayakumar K1, 2019, J MED SYST",0.0008697813121272365,5.9230387905055575e-09,0.0017334919230348547,0.11953865920045154,0.0016844281969480295,0
"Hassan Mm1, 2018, J MED SYST",0.002360834990059642,9.995219705839242e-07,0.0064283126527569,0.1378518880124697,0.00596845032828334,0
"Rani Mj1, 2019, J MED SYST",0.0026714711729622265,0.0005070927962938755,0.00501420381882745,0.12652198177945118,0.004982868160412989,0
"Hosseinkhani Z1, 2018, J MED SYST",0.0013046719681908548,3.750038793401443e-09,0.0038477893125867346,0.1065050387417372,0.0038477893125867346,0
"Wang Sg21, 2019, J MED SYST",0.002112326043737574,0.00015811039734323916,0.015094398332845121,0.14188873511340697,0.012859150975029496,0
"Beaulah Pmr1, 2018, J MED SYST",0.0027335984095427433,3.706106561912251e-09,0.006424913761380595,0.11828075512738549,0.006177104803060075,0
"Najar Av1, 2018, J MED SYST",0.0022365805168986083,1.89576262274889e-08,0.010218881570025236,0.12810492888807531,0.0122474996163168,0
"Singh G1, 2019, J MED SYST",0.0034169980119284292,8.804493242182852e-07,0.016346860217756148,0.12392882715716695,0.016094588516846472,0
"Romero La1, 2019, J MED SYST",0.0022365805168986083,5.2651474590150973e-17,0.003336725320148455,0.07399745311946893,0.0032972371067786243,0
"Griggs Kn1, 2018, J MED SYST",0.001056163021868787,0.00018724119559709006,0.011959682610206447,0.14872718872718874,0.010475816213500926,0
"Sharavanan Pt1, 2018, J MED SYST",0.0019880715705765406,0.00010005467449821484,0.0038271739359068842,0.12503398506987332,0.003786730301190692,0
"Kaur H1, 2018, J MED SYST",0.00279572564612326,0.00011667891762507594,0.02440778028700264,0.14557425679892194,0.022015023169482513,0
"Anoop V1, 2019, J MED SYST",0.0022365805168986083,9.0927217342428e-10,0.006820910510839899,0.10699922223477873,0.006820910510839899,1
"Dong Xj1, 2019, J MED SYST",0.0018016898608349899,5.0003881246600164e-08,0.026517868016518793,0.1348333431062935,0.02818659977399347,0
"Moral-Munoz Ja1, 2018, J MED SYST",0.002112326043737574,3.267128796027525e-06,0.013001104988751662,0.1432857079271821,0.01286333376275492,0
"Sarinho Vt1, 2018, J MED SYST",0.0013046719681908548,2.0218462997352746e-07,0.0063983083232173115,0.11735114208849454,0.0057425642758455265,0
"Lee S1, 2018, J MED SYST",0.0013046719681908548,2.0395045138071645e-07,0.0023491594780046684,0.1225754864257701,0.0023259192732272447,0
"Carvalho Jv1, 2019, J MED SYST",0.0013667992047713717,4.7944938745818516e-09,0.003100160292454271,0.09975025253620719,0.0029490404017255313,0
"Vidhyapriya R1, 2019, J MED SYST",0.0004970178926441351,6.670097326242333e-11,0.0008696191907270264,0.09670345515389284,0.0008696191907270264,0
"Qureshi Ta1, 2019, J MED SYST",0.001677435387673956,2.9352321879873327e-10,0.010997315684780285,0.11170253370993151,0.01027477669047045,0
"Izard Sg1, 2019, J MED SYST",0.0009940357852882703,2.8667309183782773e-10,0.004961648252763629,0.11031533352980283,0.004961648252763629,0
"Fu Rr1, 2019, J MED SYST",0.0012425447316103378,6.9115166856723375e-09,0.003972948720475606,0.11579772807389875,0.0036717846919686616,0
"Garcia Nm1, 2019, J MED SYST",0.001677435387673956,2.597184358801839e-11,0.005617023877160289,0.10093371208558295,0.005352223454129172,0
"Buendia F1, 2019, J MED SYST",0.0008076540755467196,1.8062344306380467e-07,0.0014905441535317452,0.1168213785445229,0.0014905441535317452,0
"El Houby Emf1, 2018, J MED SYST",0.0009940357852882703,0.000811243864325898,0.01889113993940144,0.1559161137211217,0.018657375448374883,0
"Dodo Bi1, 2019, J MED SYST",0.002919980119284294,1.4548889335693554e-09,0.01065070820803665,0.10868992713939402,0.01065070820803665,0
"Ribeiro Nf1, 2019, J MED SYST",0.003354870775347912,2.8061955898808145e-09,0.011393073679698756,0.11224781550520582,0.011393073679698756,0
"Zhao Bq1, 2019, J MED SYST",0.0014910536779324055,9.49010079341921e-07,0.01870152577747887,0.13524800228550302,0.017845407117722187,0
"Maia Ta1, 2019, J MED SYST",0.0018638170974155067,6.591713124153161e-09,0.00431615736241918,0.11311711585087318,0.004303839619587114,0
"Matava Ct1, 2018, J MED SYST",0.0009940357852882703,1.890402753964229e-06,0.007687325700179101,0.11705415645521385,0.00751875815823471,0
"Khan Ma1, 2019, J MED SYST",0.0037276341948310134,7.564363840191149e-06,0.019722843849319133,0.14460385766006953,0.021062430216676593,0
"Kumar Ns1, 2019, J MED SYST",0.001180417495029821,1.7615924739153308e-06,0.0037412798560796457,0.13667665814701913,0.0035522916589043585,0
"Huerta Le1, 2018, J MED SYST",0.0014910536779324055,3.536920576821048e-12,0.004725474915490386,0.09560976768774762,0.004720944806447452,0
"Reategui R1, 2019, J MED SYST",0.002174453280318091,1.1255892480147378e-09,0.006086990435600575,0.09859784746001507,0.005598094827815651,0
"Sun Jw1, 2019, J MED SYST",0.002360834990059642,1.0598654542603573e-05,0.00951143284071188,0.14786914462623907,0.011691355385338099,0
"Fuentes Jp1, 2018, J MED SYST",0.003541252485089463,1.254155667478184e-06,0.02352071315423092,0.11161732786896614,0.02801743957921774,0
"Nimala K1, 2019, J MED SYST",0.0015531809145129223,6.57764410845826e-07,0.0027661567668629977,0.11946236000504687,0.002697508930528306,0
"Sousa Mj1, 2019, J MED SYST",0.0031063618290258447,1.86846179739379e-06,0.01121424870263899,0.12990807325084947,0.010268699337217956,0
"Sajedi H1, 2019, J MED SYST",0.007082504970178926,1.1021257895597105e-06,0.03008368436079751,0.14332398379413205,0.029235046252519745,0
"Kumar Sn1, 2018, J MED SYST",0.001677435387673956,3.235453840659638e-06,0.003848453282688625,0.1419563089243035,0.0036355390100121653,0
"Lodato C1, 2018, J MED SYST",0.0020501988071570574,3.276018519416357e-09,0.003972313988081452,0.1115322519176535,0.003972313988081452,0
"Liu Hy1, 2019, J MED SYST",0.0013046719681908548,6.634319953392317e-09,0.002384719574238059,0.1239536405991298,0.002404759698595044,0
"Venkatasalam K1, 2019, J MED SYST",0.0020501988071570574,1.763647338863271e-06,0.006778665083345269,0.13769151147571834,0.006814859529138393,0
"Bascil Ms1, 2018, J MED SYST",0.0020501988071570574,1.3623855537365778e-09,0.003972313988081452,0.11392252758530388,0.003972313988081452,0
"Li Ht1, 2018, J MED SYST",0.002174453280318091,6.139266640651434e-07,0.00392929267291748,0.11663345530959023,0.0039057907249734486,0
"Lee H1, 2018, J MED SYST",0.002857852882703777,8.861071640583474e-07,0.010333857205316247,0.13148500616744407,0.008833531273812876,0
"Milner Mn1, 2019, J MED SYST",0.0034169980119284292,0.000219812010625238,0.009920873123325596,0.11233398703301765,0.01143675227256106,0
"Ramzan F1, 2019, J MED SYST",0.003479125248508946,1.118763190306876e-06,0.011084390915696737,0.14015168006129894,0.010811277864460605,0
"Ahmed Pk1, 2019, J MED SYST",0.002298707753479125,1.047308990672915e-06,0.007671742728680349,0.13531622264629975,0.007010768448893146,0
"Olson S1, 2018, J MED SYST",0.0005591451292246521,1.5816140795281372e-12,0.0009938196234213234,0.09084598061847059,0.0009938196234213234,0
"Xiong Cm1, 2019, J MED SYST",0.0014910536779324055,1.322506666490766e-08,0.002409687404466877,0.12395936818920439,0.002509571413510788,0
"Boggs Sd21, 2018, J MED SYST",0.001677435387673956,7.981473287335992e-11,0.006134728426724605,0.10513870653785608,0.005676256689054708,0
"Xu Dq1, 2018, J MED SYST",0.0020501988071570574,1.1715992943133055e-06,0.007899817297531413,0.12471235424011157,0.007122531951146633,0
"Sangeethaa Sn1, 2018, J MED SYST",0.0012425447316103378,2.6830398236581805e-09,0.0049068877301404945,0.11705245398549934,0.004824721667437961,0
"Lan Kc1, 2018, J MED SYST",0.0018638170974155067,6.551597868262685e-07,0.007436910948289826,0.11425569823321054,0.0074099907937065935,0
"Martinez Da1, 2018, J MED SYST",0.0031684890656063615,1.0054273547176307e-09,0.010487767024240017,0.09468625178683829,0.010330891458107158,0
"Pirtle C1, 2018, J MED SYST",0.0001863817097415507,1.455314130019103e-07,0.0002485012262553909,0.11275735731949085,0.00024850122625539087,0
"Tornero-Aguilera Jf1, 2018, J MED SYST",0.0018638170974155067,8.447201109688392e-09,0.0024263785156925163,0.09524203998792907,0.0022595849956067162,0
"Almahdi Em21, 2019, J MED SYST",0.008511431411530814,0.12087700884813216,0.012913187678265804,0.1444818455186033,0.01700384474690981,0
"Kim E1, 2019, J MED SYST",0.0025472166998011924,0.00033389519171765647,0.013635870667523869,0.1366232928454415,0.014793590071120438,0
"Manickavasagam R1, 2019, J MED SYST",0.0012425447316103378,2.165503411166768e-07,0.002346714467293589,0.12776326964749213,0.0021739385596226376,0
"Vila Xa1, 2019, J MED SYST",0.002174453280318091,6.082287554008052e-07,0.006095175970841746,0.11395317555273946,0.005679143894461363,0
"Geeitha S1, 2018, J MED SYST",0.002982107355864811,0.00033702011281237744,0.01030290248487803,0.1403472058733771,0.010928279562400722,0
"Xiong Cz1, 2019, J MED SYST",0.0016153081510934392,4.15554175854908e-09,0.004000123035645581,0.11480659909701071,0.003737620490127069,0
"Acharya Ur1, 2019, J MED SYST",0.003976143141153081,4.804584419963293e-06,0.01988484620997469,0.1493370939758589,0.020226474816120922,0
"Bratic B1, 2018, J MED SYST",0.004783797216699801,0.0007697259835183239,0.019244409844499297,0.1549674102457951,0.0183334631658091,0
"Ye Q1, 2019, J MED SYST",0.0020501988071570574,0.0010598723453228473,0.0087206025515616,0.12816000891769447,0.009213515259028323,0
"Suresh D1, 2019, J MED SYST",0.0012425447316103378,2.06328538737245e-06,0.0023595148586579313,0.12157375167111037,0.0023595148586579313,0
"Omala Aa1, 2018, J MED SYST",0.0025472166998011924,0.00014967452558755124,0.012444685785172174,0.14032762874554283,0.012297258567104717,0
"Yao Zx1, 2019, J MED SYST",0.0011182902584493041,9.492246309504016e-07,0.002061291848043853,0.13480849923366192,0.002057106743508955,0
"Sundaram Ps1, 2019, J MED SYST",0.0016153081510934392,1.6942659168263504e-06,0.006263746576074406,0.13828772713604537,0.006195411626244268,0
"Klimova B1, 2018, J MED SYST",0.0019259443339960237,1.08245347516536e-11,0.005545081710561095,0.09908950436779344,0.004870945850430876,0
"Rocha Np1, 2019, J MED SYST",0.001739562624254473,0.0014749800538675778,0.005527364123524207,0.13040484157140428,0.006284587233036829,0
"Majumdar A1, 2018, J MED SYST",0.0025472166998011924,1.8135135351121969e-06,0.014560025482168015,0.1405530959928047,0.013349796729692328,0
"Muneer Kva1, 2019, J MED SYST",0.0019259443339960237,5.2286049815770465e-08,0.0036355357773296846,0.1277571851510846,0.0035084835491298876,0
"Kabir Mf1, 2019, J MED SYST",0.0075173956262425436,0.0005454681515263257,0.02648491721842897,0.13781647872732097,0.024538518988392835,0
"Clemente-Suarez Vj1, 2019, J MED SYST",0.0027335984095427433,2.67806132555089e-08,0.00219221954872232,0.09381866930900824,0.002329469926063545,0
"Sanudo B1, 2019, J MED SYST",0.0014289264413518885,2.91107323829481e-09,0.0032837290020788145,0.10278613255681782,0.0027833681643429017,0
"Nguyen D1, 2018, J MED SYST",0.0019259443339960237,7.573906945857371e-10,0.003686236283616021,0.11295042279218273,0.0036361434903124687,0
"Chen R1, 2019, J MED SYST",0.0018016898608349899,1.5510608925590488e-06,0.003290918514100324,0.12401094032898032,0.0033013921789145644,0
"Mardini Mt1, 2019, J MED SYST",0.005777833001988071,0.00017565345873610797,0.038451982421425265,0.14043046964290387,0.03693486797961187,0
"Khajouei R1, 2019, J MED SYST",0.0036033797216699797,8.738688810319353e-05,0.010163539968656994,0.12601088190394175,0.010106641754507208,0
"Murugan K1, 2019, J MED SYST",0.0012425447316103378,8.753147449417598e-09,0.0025664959294208534,0.11092198386063083,0.0024436212509930566,0
"Chen Dt1, 2019, J MED SYST",0.001677435387673956,1.503909754438549e-07,0.00579683861453453,0.13192036914099317,0.004875835157389154,0
"Klute B1, 2019, J MED SYST",0.001739562624254473,0.000982912761025851,0.00867840789245164,0.12559398871714042,0.008839119128413885,0
"Selvakumarasamy K1, 2019, J MED SYST",0.0014910536779324055,1.3104682113772725e-06,0.0027958302375168517,0.12087623253054573,0.0027575035277372286,0
"Vicnesh J1, 2019, J MED SYST",0.002112326043737574,1.0530951632114043e-08,0.007698514577143219,0.1334405544547889,0.006891267625644404,0
"Alonso Sg21, 2019, J MED SYST",0.0018638170974155067,0.0008448320919061658,0.002363668846319811,0.12823556593025756,0.0022740387683012624,0
"Garcia-Holgado A1, 2019, J MED SYST",0.0011182902584493041,3.820198066863674e-10,0.009390325077897747,0.1072030370641713,0.008981127372559287,0
"Ben Mortenson W1, 2019, J MED SYST",0.0024850894632206756,1.969813067413563e-06,0.037970624394577726,0.13277789234893791,0.036912698052040685,0
"Ge S1, 2019, J MED SYST",0.0018016898608349899,6.68737884543585e-09,0.0033970242970582177,0.12360905258146018,0.0033841531048653356,0
"Vijayalakshmi S1, 2019, J MED SYST",0.0013667992047713717,1.200367729045783e-07,0.003206991959478319,0.11898372992112596,0.002928148041670217,0
"Ramos-Merino M1, 2018, J MED SYST",0.0022365805168986083,4.97577174690239e-09,0.010015753874678072,0.10622389113635014,0.009240498356738059,0
"Vescovi Jd1, 2019, J MED SYST",0.0024850894632206756,1.630884047986196e-09,0.004339984345316403,0.09489614838135328,0.004337078369216524,0
"Nageswaran K1, 2019, J MED SYST",0.0014910536779324055,6.718758699575035e-07,0.002855899705834579,0.12112729051435452,0.002855899705834579,0
"Soorya M1, 2019, J MED SYST",0.001677435387673956,1.801294818539419e-08,0.008189161501244078,0.12708338267920447,0.007825858430216725,0
"Lan K1, 2018, J MED SYST",0.007890159045725645,9.93727174570838e-05,0.07109760173869431,0.16283092735531254,0.06748379591393522,0
"Zhang Ym1, 2019, J MED SYST",0.0018016898608349899,2.243316215236458e-08,0.008336866615076809,0.13274942062333506,0.00803261990066231,0
"Melekoodappattu Jg1, 2019, J MED SYST",0.0019259443339960237,6.497959714118641e-07,0.007248795002626225,0.13329468759057597,0.007046710316662642,0
"Ali Hh1, 2019, J MED SYST",0.0031063618290258447,1.3904145950549348e-09,0.005968537241862545,0.11172114136583537,0.005959120675982404,0
"Wu Hq1, 2018, J MED SYST",0.0019880715705765406,2.1524067438538113e-06,0.01052486792854793,0.11322851816678978,0.01077875168646464,0
"Liu Xx21, 2018, J MED SYST",0.002112326043737574,5.757956997621844e-06,0.00489401054681637,0.1285304756809416,0.004586423350644577,0
"Rambourg J1, 2019, J MED SYST",0.0019880715705765406,2.9859961307164217e-07,0.00372427982586,0.11122551221366134,0.00372427982586,0
"Ashraf R1, 2018, J MED SYST",0.0034169980119284292,6.0100737823045925e-06,0.020022119820969828,0.1535599461929612,0.020031532584171997,0
"Punarselvam E1, 2019, J MED SYST",0.002174453280318091,7.890270101645522e-07,0.003654342110940566,0.13365773456118646,0.003897178474930539,0
"Sankaran Ks1, 2019, J MED SYST",0.0009940357852882703,8.862144953256711e-10,0.0018630064904144564,0.10688553764833224,0.0018630064904144564,0
"Rajan Jr1, 2019, J MED SYST",0.0009940357852882703,4.289661650929367e-07,0.0018630064904144564,0.12359386637795336,0.0018630064904144564,0
"Palani D1, 2019, J MED SYST",0.0024229622266401588,2.0565764379673238e-07,0.020853226367943598,0.13633168170075805,0.01903832186183008,0
"Devi Rr1, 2019, J MED SYST",0.0013667992047713717,4.452384762600609e-09,0.0026077227223796086,0.12195510027806611,0.0026077227223796086,0
"Saba T21, 2019, J MED SYST",0.004224652087475148,5.314359127578688e-08,0.009390742708925426,0.11986268216580905,0.00966663175155369,0
