ND,DC,EC,LC,CC,BC,FR
" Isik B, 2016, J PAK MED ASSOC",0.00010330578512396694,2.1145758707945802e-15,0.0,0.08287387418239102,0.0,0
" Jakobsen Mu, 2004, AM J EPIDEMIOL",0.00010330578512396694,3.780730433353036e-16,0.0,0.0790384741002025,0.0,0
" Messina A, 2018, FRONT PHYSIOL",0.001446280991735537,0.032819288766219396,3.313436717444256e-05,0.10189902732746642,3.228976447620257e-05,0
" Taysancil E, 2006, MEASUREMENT ANAL DA",0.00010330578512396694,9.912362003024364e-17,0.0,0.06614732813994807,0.0,0
" Hosoya H, 2014, SLEEP BREATH",0.00010330578512396694,8.560664097887805e-07,0.0,0.0847858456687396,0.0,0
" Ogden Cl, 2014, JAMA-J AM MED ASSOC",0.00010330578512396694,4.011837233571037e-07,0.0,0.09478858620081863,0.0,0
" Wang Rt, 2011, PLATELETS",0.00010330578512396694,4.252891767508142e-22,0.0,0.06885171275748264,0.0,0
" Swallen Kc, 2005, PEDIATRICS",0.00010330578512396694,3.2304770440862257e-10,0.0,0.06636864767024106,0.0,0
" Odintsova E, 2000, CURR BIOL",0.00010330578512396694,4.663826556951491e-10,0.0,0.11338612191350794,0.0,0
" Sarraf Km, 2009, J THORAC CARDIOV SUR",0.00010330578512396694,3.6385550218281617e-16,0.0,0.08499130770716631,0.0,0
" Wang Ja, 2002, HEARING RES",0.00010330578512396694,4.809853800860822e-10,0.0,0.11465390628701379,0.0,0
" Kim Ds, 2015, YONSEI MED J",0.00010330578512396694,1.8351578642845998e-16,0.0,0.08697996226076017,0.0,0
" Guszkowska M, 2009, HUMAN MOVEMENT",0.00010330578512396694,1.0320006819461906e-09,0.0,0.11532871065360879,0.0,0
" Jeon Jp, 2010, BMC GENOMICS",0.00010330578512396694,5.080751825633988e-22,0.0,0.0670787482329462,0.0,0
" Kanold Po, 2001, J NEUROSCI",0.00010330578512396694,4.809853800860822e-10,0.0,0.11465390628701379,0.0,0
" Holle Ju, 2011, CURR OPIN RHEUMATOL",0.00020661157024793388,9.640453608569668e-10,4.4330552042890795e-05,0.11418325941304143,4.43445769131506e-05,0
" Monaco Fabrizio, 2012, THYROID DIS",0.00010330578512396694,2.822680021021556e-22,0.0,0.06716904672689676,0.0,0
" Fujita B, 2015, CLIN BIOCHEM",0.00010330578512396694,2.1145758707945802e-15,0.0,0.08287387418239102,0.0,0
" Copland Ja, 2002, BIOL REPROD",0.00010330578512396694,2.956384502351198e-13,0.0,0.0952680891268404,0.0,0
"Alavi Ss, 2010, SURVEY RELATIONSHIP",0.00010330578512396694,3.3922672399806687e-13,0.0,0.0768583361123021,0.0,0
" Indar Aa, 2002, BRIT MED J",0.00010330578512396694,6.756304388777489e-19,0.0,0.07782726848799627,0.0,0
" Sang G, 2014, PEPTIDES",0.00010330578512396694,2.0806700707086634e-31,0.0,0.04903400974601599,0.0,0
" Caraci F, 2014, CNS NEUROL DISORD-DR",0.00010330578512396694,3.3503952415103085e-19,0.0,0.052604693121175564,0.0,0
" Draper N, 2012, INT J SPORTS MED",0.00010330578512396694,1.0320006819461906e-09,0.0,0.11532871065360879,0.0,0
" Jiang R, 2004, JAMA-J AM MED ASSOC",0.00010330578512396694,2.890274881006561e-13,0.0,0.09250410917013875,0.0,0
" Couto Ci, 2008, HEMODIAL INT",0.00010330578512396694,1.7580036342824478e-25,0.0,0.05934863645281538,0.0,0
" Azari-Hamidian S, 2007, IRAN J ARTHROPOD-BOR",0.00010330578512396694,7.098452295293212e-07,0.0,0.10377135996226496,0.0,0
" Suleiman Mneh, 1980, LANCET",0.00010330578512396694,4.29635917561353e-22,0.0,0.0695232486317997,0.0,0
" Amini M, 2017, ACTA MEDICA MEDITERR",0.00010330578512396694,0.0014362577457586274,0.0,0.10202145823233068,0.0,0
" Kim Ch, 2013, CRIT CARE",0.00010330578512396694,2.1145758707945802e-15,0.0,0.08287387418239102,0.0,0
" Brandt Kd, 2003, OSTEOARTHRITI",0.00010330578512396694,4.655072375688509e-10,0.0,0.11330118451238354,0.0,0
" Lichtman M, 2010, QUALITATIVE RES ED U",0.00010330578512396694,1.383219871141503e-18,0.0,0.07111790290349124,0.0,0
"Abbasi M, 2013, IRAN RED CRESCENT ME",0.00010330578512396694,9.255450967081151e-16,0.0,0.08264462809917356,0.0,0
" Stefani Gp, 2014, J INT SOC SPORT NUTR",0.00010330578512396694,3.382053205220862e-13,0.0,0.08000793467120706,0.0,0
"[Anonymous], 2016, WHO STEP WISE APPRO",0.00010330578512396694,5.386314736777642e-10,0.0,0.0948870765370138,0.0,0
" Appelboam R, 2010, CRIT CARE",0.00010330578512396694,3.6170218103913663e-16,0.0,0.08593902590599975,0.0,0
" Abedi Gh, 2011, WORLD APPL SCI J",0.00041322314049586776,2.9269511179487024e-13,0.009040748072825455,0.09683679798323364,0.008886179125072132,0
" Agrusa A, 2012, G CHIR",0.00010330578512396694,7.943571940006733e-07,0.0,0.08329461166468756,0.0,0
" Bramerson A, 2004, LARYNGOSCOPE",0.00010330578512396694,1.6128844619588066e-09,0.0,0.07258439435521363,0.0,0
" Iakovou Ioannis, 2003, J INVASIVE CARDIOL",0.00010330578512396694,7.058564305872066e-07,0.0,0.1037513397642015,0.0,0
" Courtin R, 2015, J PAIN",0.00010330578512396694,7.582276473701497e-08,0.0,0.08849233919625553,0.0,0
" Khan Sk, 2016, J MED CASE REPORTS",0.00010330578512396694,1.3759456337158451e-10,0.0,0.0685795253276656,0.0,0
" Gibbs Cj, 1968, SCIENCE",0.00010330578512396694,4.655072375688509e-10,0.0,0.11330118451238354,0.0,0
" Yusuf S, 2005, LANCET",0.00010330578512396694,2.25555479738593e-15,0.0,0.0836718817529605,0.0,0
" Fedotovskaia O N, 2012, FIZIOL CHELOVEKA",0.00010330578512396694,4.050755856032956e-16,0.0,0.07999867770780648,0.0,0
" Mion Decio Jr, 1996, MEDICINA (RIBEIRAO PRETO)",0.00010330578512396694,2.5338813196778213e-19,0.0,0.0690117348466485,0.0,0
" Shady Mones M Abu, 2015, OPEN ACCESS MACED J MED SCI",0.00010330578512396694,2.835080730818473e-22,0.0,0.06726239281793293,0.0,0
" World Health Organization, 2008, P WHO EUR MIN C HLT",0.00010330578512396694,3.6617199160365855e-16,0.0,0.08172086583595042,0.0,0
" Pirovino M, 1988, LIVER",0.00010330578512396694,2.0210151940720665e-06,0.0,0.08439259995466514,0.0,0
" Kaya S, 2006, INONU U TIP FAK DERG",0.00010330578512396694,1.8703607738644145e-16,0.0,0.0790810907962028,0.0,0
" Dai Ling-Juan, 2004, ZHONGGUO ZHONG XI YI JIE HE ZA ZHI",0.00010330578512396694,4.6859700906242734e-12,0.0,0.06933104139808051,0.0,0
" Amieva H, 2005, BRAIN",0.00010330578512396694,0.0006353282886471751,0.0,0.10201070690890697,0.0,0
" Vanni D, 2014, MED STORIA ANNO 14",0.00020661157024793388,3.029461185770016e-13,0.0002947019637324134,0.09376937383756975,0.0002947019637324134,0
" Bayrak M, 2012, SELCUK UNIVERSITESI BEDEN EGITIMI VE SPOR BILIM DERGISI",0.00010330578512396694,5.435427190217291e-10,0.0,0.10078084331077564,0.0,0
" Yuan Bq, 2014, MOL IMMUNOL",0.00010330578512396694,4.6859700906242734e-12,0.0,0.06933104139808051,0.0,0
" Mukhopadhyay M G, 1986, PROCEEDINGS AMERICAN SOCIETY OF CLINICAL ONCOLOGY ANNUAL MEETING",0.00010330578512396694,1.182513853912186e-19,0.0,0.06944643728297989,0.0,0
" Marinkovic D, 2007, J CLIN INVEST",0.00010330578512396694,2.1145758707945802e-15,0.0,0.08287387418239102,0.0,0
" Ferrari R, 1996, CURR OPIN RHEUMATOL",0.00010330578512396694,1.7580036342824478e-25,0.0,0.05934863645281538,0.0,0
" Kart-Koseoglu H, 2005, RHEUMATOL INT",0.00010330578512396694,1.7580036342824478e-25,0.0,0.05934863645281538,0.0,0
" Motlagh Ah, 2016, ACTA MEDICA MEDITERR",0.00010330578512396694,0.0015061753245694906,0.0,0.10636427566807313,0.0,0
" Zhou Mei, 2014, HEILONGJIANG SCI TEC",0.00010330578512396694,4.524793198708258e-11,0.0,0.06855426976955001,0.0,0
" Shang Yong-Jun, 2012, XI BAO YU FEN ZI MIAN YI XUE ZA ZHI",0.00010330578512396694,4.6859700906242734e-12,0.0,0.06933104139808051,0.0,0
"Mirjalili Mr1, 2016, ACTA MEDICA MEDITERR",0.0013429752066115702,2.3277739167069846e-11,0.05302164274229887,0.10883864221545105,0.05580984195553955,0
" Dumoulin C, 2014, COCHRANE DB SYST REV",0.00010330578512396694,2.725210394525066e-18,0.0,0.052684859634036164,0.0,0
" Laureys S, 2004, LANCET NEUROL",0.00010330578512396694,0.0011701646196940931,0.0,0.10018214936247723,0.0,0
" Craig A, 2014, J FLUENCY DISORD",0.00010330578512396694,0.0028686611260075002,0.0,0.10020289014947621,0.0,0
" Gill P, 2008, INT J NURS STUD",0.00020661157024793388,7.013654376543569e-19,0.0011122443664778716,0.07112312824205376,0.0011122443664778716,0
" Borggren Cl, 2007, J CHIROPR MED",0.00010330578512396694,2.725210394525066e-18,0.0,0.052684859634036164,0.0,0
" Russo A, 2016, NAT PROD COMMUN",0.00010330578512396694,3.920759701647199e-06,0.0,0.09547104308032192,0.0,0
" Meisinger C, 2002, ARCH INTERN MED",0.00010330578512396694,2.51092473024653e-10,0.0,0.10117902834685175,0.0,0
" Rocha Ca, 2017, EXPOS HEALTH",0.00010330578512396694,5.486514535531022e-10,0.0,0.1002215642018512,0.0,0
" World Health Organization, 2002, WHOCDSTB200229",0.00010330578512396694,1.108530244907773e-12,0.0,0.07999603325454936,0.0,0
" Kara Tt, 2015, TURKISH J PED DIS",0.00010330578512396694,6.731061154969619e-19,0.0,0.07915739892712285,0.0,0
" Tozluketen D, 2010, ANKEM DERG",0.00010330578512396694,3.3436224771831267e-28,0.0,0.054446256819843636,0.0,0
" Palesh M, 2008, INT J TECHNOL ASSESS",0.00010330578512396694,2.908550023636464e-13,0.0,0.09600888677299056,0.0,0
" Sebesan M, 2008, CHEM B POLITEHNICA U",0.00010330578512396694,1.8493973669335817e-16,0.0,0.08142390902055785,0.0,0
" Hansma Ahg, 2005, ANN ONCOL",0.00010330578512396694,7.276876241757992e-23,0.0,0.06103635698702347,0.0,0
" Modestin J, 2004, J PSYCHOSOM RES",0.00010330578512396694,4.708251702420829e-10,0.0,0.11334894613583138,0.0,0
" Wright Dd, 1996, J COMP NEUROL",0.00010330578512396694,4.809853800860822e-10,0.0,0.11465390628701379,0.0,0
" Chieffi S, 2004, EXP BRAIN RES",0.00010330578512396694,0.0009067911035871682,0.0,0.0999050489204475,0.0,0
" Lee Js, 2016, PROTEOM CLIN APPL",0.00010330578512396694,2.484558781094954e-09,0.0,0.0804093567251462,0.0,0
" Lee Cl, 2013, MED ONCOL",0.00010330578512396694,6.500397370083401e-22,0.0,0.06090425197246725,0.0,0
" Shiiki H, 2004, KIDNEY INT",0.00010330578512396694,1.092174125107317e-28,0.0,0.05306668420937219,0.0,0
" Koppen R, 2012, J AGR FOOD CHEM",0.00010330578512396694,3.780730433353036e-16,0.0,0.0790384741002025,0.0,0
" Ray P, 1998, CANCER DETECT PREV",0.00010330578512396694,4.658011676962678e-10,0.0,0.1170099603519969,0.0,0
" Bayles B, 2009, AM FAM PHYSICIAN",0.00010330578512396694,3.6466214864862294e-16,0.0,0.08201582702116483,0.0,0
" Malaguarnera G, 2014, BIOMED RES INT",0.00020661157024793388,7.934835495621903e-06,1.7585481336728902e-06,0.09564461307406529,1.6955905950626078e-06,0
" Mayhew Dl, 2005, J STRENGTH COND RES",0.00010330578512396694,3.382053205220862e-13,0.0,0.08000793467120706,0.0,0
" Harris Mi, 1998, DIABETES CARE",0.00010330578512396694,3.560701746650616e-12,0.0,0.10030464427082254,0.0,0
" Arbes Sj, 2005, J ALLERGY CLIN IMMUN",0.00010330578512396694,1.667260230902357e-28,0.0,0.05422604642825132,0.0,0
" Behcet H, 1937, DERMATOL WOCHENSCHR",0.00010330578512396694,2.643711845473315e-25,0.0,0.06043880570921942,0.0,0
" Jessen Mr, 1996, J OSTEOPATH MED",0.00010330578512396694,2.725210394525066e-18,0.0,0.052684859634036164,0.0,0
" Wunsch Filho V, 2001, CAD SAUDE PUBLICA",0.00010330578512396694,2.5338813196778213e-19,0.0,0.0690117348466485,0.0,0
"Amato A1, 2018, ACTA MEDICA MEDITERR",0.0024793388429752063,1.6327516048287145e-14,0.009681264456832931,0.08695417838182586,0.009681264456832931,0
" Vedovati Mc, 2013, J THROMB HAEMOST",0.00010330578512396694,5.029992243336008e-22,0.0,0.06683421248860781,0.0,0
" Pengchao Guo, 2014, CHINESE J TISSUE ENG",0.00010330578512396694,2.0680935619783995e-09,0.0,0.0781325670745488,0.0,0
" Keeling Dm, 2004, BRIT J HAEMATOL",0.00010330578512396694,1.5137232239167255e-21,0.0,0.06684159646457671,0.0,0
"Li Zx21, 2017, ACTA MEDICA MEDITERR",0.005165289256198347,1.900182592573846e-08,0.010098863604344073,0.1278444735000066,0.010098863604344073,0
"Stolic Rv1, 2018, ACTA MEDICA MEDITERR",0.0030991735537190084,2.1761476601926555e-08,0.005983068908662273,0.10041597941887365,0.005983068908662273,0
" Gul Hl, 2006, THESI",0.00010330578512396694,1.1149971419462204e-12,0.0,0.09575246800007914,0.0,0
" Sasisekaran J, 2014, SEMIN SPEECH LANG",0.00010330578512396694,0.0028686611260075002,0.0,0.10020289014947621,0.0,0
" Tsai Yc, 2011, FEBS LETT",0.00020661157024793388,9.321856435365552e-10,2.5402187064267087e-06,0.11355371513032869,2.5402187064267087e-06,0
" Gobble Rm, 2009, J VASC SURG",0.00010330578512396694,4.657995247026551e-10,0.0,0.1133038368799307,0.0,0
" Qi Hc, 2012, J COMPUT THEOR NANOS",0.00010330578512396694,4.525189323716437e-08,0.0,0.07872222764386325,0.0,0
" Shahgoudian Er, 1986, ACTA MED IRAN",0.00010330578512396694,7.098452295293212e-07,0.0,0.10377135996226496,0.0,0
" Chen Wx, 2013, TUMOR BIOL",0.00010330578512396694,7.240265608255145e-23,0.0,0.06090042026323074,0.0,0
" Estruch R, 2013, NEW ENGL J MED",0.00010330578512396694,2.5380712915375133e-10,0.0,0.0890393318370801,0.0,0
" Vitkauskiene A, 2010, MEDICINA-LITHUANIA",0.00010330578512396694,2.0876284395856944e-31,0.0,0.049120599190119046,0.0,0
" Harle De, 2006, OPTOMETRY VISION SCI",0.00010330578512396694,4.279316951860158e-06,0.0,0.08451196088702637,0.0,0
" Dement Jm, 2004, AM J IND MED",0.00010330578512396694,2.895608462916398e-13,0.0,0.09375121063030256,0.0,0
" Potron A, 2015, INT J ANTIMICROB AG",0.00010330578512396694,4.251201015577308e-22,0.0,0.0692160283728513,0.0,0
" Morrison Cd, 2009, BBA-MOL BASIS DIS",0.00010330578512396694,0.0006353282886471751,0.0,0.10201070690890697,0.0,0
" Okuda K, 1992, PRIMARY LIVER CANC J",0.00010330578512396694,2.917414558374323e-13,0.0,0.0946329064424675,0.0,0
" Khanzade M, 2012, J CLIN PSYCHOL",0.00010330578512396694,1.1238434009941925e-19,0.0,0.05248091603053435,0.0,0
" Luo Xy, 2017, BIOMED RES-INDIA",0.00010330578512396694,9.971138252655747e-07,0.0,0.09033727159042126,0.0,0
" Dani Rd, 2006, IND J RADIOL IMAG",0.00010330578512396694,4.678625496350883e-10,0.0,0.1136870786648815,0.0,0
" Jindal S, 2011, HEMATOLOGY",0.00010330578512396694,8.415799418928442e-22,0.0,0.06867001503930081,0.0,0
" Zohreyi T, 2016, ACTA MEDICA MEDITERR",0.00010330578512396694,0.0015061753245694906,0.0,0.10636427566807313,0.0,0
" Rodriguez-Bano J, 2012, CLIN MICROBIOL INFEC",0.00010330578512396694,2.0876284395856944e-31,0.0,0.049120599190119046,0.0,0
" Hotchkiss Rs, 2003, NEW ENGL J MED",0.00010330578512396694,4.518099460229365e-19,0.0,0.07752434648898002,0.0,0
" Muratori P, 2016, PSYCHIAT RES",0.00010330578512396694,0.003205541443193368,0.0,0.10197416935296968,0.0,0
" Nanjappa N, 2013, INDIAN J OTOLARYNGOL",0.00010330578512396694,7.234851075212133e-07,0.0,0.12111809013788444,0.0,0
" Furman Mi, 1998, J AM COLL CARDIOL",0.00010330578512396694,1.2895027332876562e-15,0.0,0.0903997011580127,0.0,0
" Jacob Rajesh, 2008, INDIAN J MED SCI",0.00010330578512396694,1.8700948289578586e-09,0.0,0.10764166889066809,0.0,0
"Chen Gm, 2016, SAUDI PHARM J",0.00010330578512396694,2.8161142248983643e-08,0.0,0.07803808387481659,0.0,0
" Kotseva K, 2010, EUR J CARDIOV PREV R",0.00010330578512396694,2.083853600414233e-21,0.0,0.0682478355283567,0.0,0
" Pirzadeh A, 2012, J HLTH SYSTEM RES",0.00010330578512396694,3.3922672399806687e-13,0.0,0.0768583361123021,0.0,0
" Toro Araneda R, 2012, TEORIA BIODANZA RACC",0.00010330578512396694,1.2144399956185925e-06,0.0,0.07641059644469704,0.0,0
" Meyer Ka, 2000, AM J CLIN NUTR",0.00010330578512396694,3.202208579991088e-25,0.0,0.05929410611684859,0.0,0
" Fox Ri, 2005, LANCET",0.00010330578512396694,5.433078011592271e-10,0.0,0.09009176702715783,0.0,0
" Scherb R, 1945, SCHWEIZ MED WSCHR",0.00010330578512396694,1.776571455416353e-16,0.0,0.05866524447892172,0.0,0
" Reid Ir, 2014, LANCET",0.00010330578512396694,1.758860517814996e-09,0.0,0.08489143017504473,0.0,0
" Kotevoglu N, 2003, SCAND J RHEUMATOL",0.00010330578512396694,4.297013649710722e-22,0.0,0.06752137944504122,0.0,0
" Sugimoto M, 2007, J GASTROEN HEPATOL",0.00010330578512396694,4.714235614061974e-10,0.0,0.11335425546864021,0.0,0
" Bookstein, BIOMETRICS 1978 INT",0.00010330578512396694,7.147820757497425e-07,0.0,0.10379583958824791,0.0,0
" Liu Q, 2014, PLATELETS",0.00010330578512396694,1.2895027332876562e-15,0.0,0.0903997011580127,0.0,0
" Hajjar I, 2003, JAMA-J AM MED ASSOC",0.00010330578512396694,2.8135368660647514e-06,0.0,0.10207094352355646,0.0,0
" Ulfig N, 2003, ANN NY ACAD SCI",0.00010330578512396694,3.3503952415103085e-19,0.0,0.052604693121175564,0.0,0
" Scheen Aj, 1998, DIABETES METAB",0.00010330578512396694,5.398887897000472e-10,0.0,0.09125360583721412,0.0,0
" Prensky M, 2001, DIGITAL NATIVES DIGI",0.00010330578512396694,0.001547117704954298,0.0,0.10129761406446212,0.0,0
" Caputo R, 2004, DERMATOLOGY",0.00010330578512396694,2.0210151940720665e-06,0.0,0.08439259995466514,0.0,0
" Konijn Am, 1994, BAILLIERE CLIN HAEM",0.00010330578512396694,4.747231102316888e-10,0.0,0.11403260767128452,0.0,0
" Terry Rr, 2006, J AM OSTEOPATH ASSOC",0.00010330578512396694,2.725210394525066e-18,0.0,0.052684859634036164,0.0,0
"Lin Zh1, 2016, ACTA MEDICA MEDITERR",0.0010330578512396695,2.2701177590887795e-09,0.0018587356627067717,0.07392077952822047,0.0018587356627067712,0
" Jamil S, 2017, PAK J PHARM SCI",0.00010330578512396694,9.848202561835847e-07,0.0,0.09045545442652363,0.0,0
" White Lh, 2015, SLEEP MED",0.00010330578512396694,3.4295814958383296e-13,0.0,0.07728419506275348,0.0,0
" Jin Huang, 2013, CHINESE J TRADITIONA",0.00010330578512396694,2.0680935619783995e-09,0.0,0.0781325670745488,0.0,0
" Yang Meng, 2015, ZHONGHUA WEI ZHONG BING JI JIU YI XUE",0.00010330578512396694,3.6385550218281617e-16,0.0,0.08499130770716631,0.0,0
" Liu Zl, 2017, ENERG SOURCE PART B",0.00010330578512396694,9.002844327732568e-08,0.0,0.07930006226037946,0.0,0
" Hoerger Tj, 2013, DIABETES CARE",0.00010330578512396694,2.51092473024653e-10,0.0,0.10117902834685175,0.0,0
" Tarabadi F, 2005, BLOOD KHOON",0.00010330578512396694,2.9030574074248455e-13,0.0,0.09539953482871447,0.0,0
" Lieberman Hr, 2005, BIOL PSYCHIAT",0.00010330578512396694,7.0762368192373e-07,0.0,0.10376023667624233,0.0,0
" Azizi Mh, 2003, LEBENSM-WISS TECHNOL",0.00010330578512396694,3.012494149594691e-13,0.0,0.09370946194505218,0.0,0
" Aydemir O, 2006, CLIN SCALES USED PS",0.00010330578512396694,1.5796710807276097e-13,0.0,0.07605040696395463,0.0,0
" Jamil H, 1996, P NATL ACAD SCI USA",0.00010330578512396694,4.054360641309935e-28,0.0,0.0530573765100524,0.0,0
" Matsuzaki J, 2015, J CLIN MED",0.00010330578512396694,7.240265608255145e-23,0.0,0.06090042026323074,0.0,0
" Maldonato Mn, 2018, ACTA MEDICA MEDITERR",0.0013429752066115702,0.022683987721620832,3.700130940402848e-05,0.10178331090174966,3.8204232195694044e-05,0
" Estrada-Capetillo L, 2013, CLIN DEV IMMUNOL",0.00010330578512396694,4.6859700906242734e-12,0.0,0.06933104139808051,0.0,0
" Zhang Y, 2012, MOD SOC",0.00010330578512396694,3.044321825835468e-08,0.0,0.07842755983342245,0.0,0
" Tekur P, 2012, COMPLEMENT THER MED",0.00010330578512396694,1.0320006819461906e-09,0.0,0.11532871065360879,0.0,0
" Mccormack Hm, 2015, FRONT PSYCHOL",0.00010330578512396694,5.435427190217291e-10,0.0,0.10078084331077564,0.0,0
" Ozmete E, 2008, AILE TOPLUM DERGISI",0.00010330578512396694,5.435427190217291e-10,0.0,0.10078084331077564,0.0,0
" Kosus N, 2014, ARCH MED SCI",0.00010330578512396694,4.011837233571037e-07,0.0,0.09478858620081863,0.0,0
" Saitou N, 1987, MOL BIOL EVOL",0.00010330578512396694,4.29635917561353e-22,0.0,0.0695232486317997,0.0,0
" Alger Be, 2011, TRENDS NEUROSCI",0.00010330578512396694,4.809853800860822e-10,0.0,0.11465390628701379,0.0,0
" Moore K, 1998, FREE RADICAL RES",0.00010330578512396694,1.498303383354503e-22,0.0,0.06056359177135993,0.0,0
" World Health Organization, 2011, GLOBAL RECOMMENDATI",0.00020661157024793388,5.151437488804494e-07,0.005974402280134464,0.07649150533386014,0.005974402280134464,0
" Grillo C, 2017, OTORINOLARINGOL",0.00010330578512396694,1.0763798988408023e-09,0.0,0.07258439435521363,0.0,0
" Frati P, 2013, STEM CELL RES THER",0.00010330578512396694,0.0009108802099984967,0.0,0.10013862164566652,0.0,0
" Holick Mf, 2002, CURR OPIN ENDOCRINOL",0.00010330578512396694,1.758860517814996e-09,0.0,0.08489143017504473,0.0,0
" Hogan Re, 2003, AM J PSYCHIAT",0.00010330578512396694,0.0011701646196940931,0.0,0.10018214936247723,0.0,0
" Ford Es, 1999, DIABETES CARE",0.00010330578512396694,2.890274881006561e-13,0.0,0.09250410917013875,0.0,0
"Al-Twaijri Wa, 2002, PEDIATR NEUROL",0.00020661157024793388,0.0015384761222442622,3.4800520354264254e-05,0.10140797854508883,6.1712295238198906e-06,0
" Hinchey J, 1996, NEW ENGL J MED",0.00010330578512396694,1.159669757137305e-19,0.0,0.0694653749551489,0.0,0
" Loubinoux I, 2012, J CELL MOL MED",0.00010330578512396694,4.629397998051163e-19,0.0,0.06594903937866194,0.0,0
" Jiang Wg, 1994, BRIT J SURG",0.00010330578512396694,4.663826556951491e-10,0.0,0.11338612191350794,0.0,0
"Wan L1, 2018, ACTA MEDICA MEDITERR",0.0027892561983471073,1.0014593526001559e-07,0.011526135648532778,0.08743959170769161,0.011526135648532778,0
" Fernandez Ema, 2007, PSICOTHEMA",0.00010330578512396694,1.0320006819461906e-09,0.0,0.11532871065360879,0.0,0
